courier_id,time_hours,distance_km,estimated_driving_hours,estimated_waiting_hours,driving_efficiency
0,2.8,9.30082557050171,0.4650412785250855,2.3349587214749143,16.608617090181628
1,1.6922222222222223,7.785320402524964,0.3892660201262482,1.3029562020959742,23.003244787499895
2,22.708333333333332,76.81491485145123,3.8407457425725617,18.86758759076077,16.91337574710853
3,9.569166666666666,43.37659991002966,2.168829995501483,7.400336671165183,22.664773966748932
4,30.858888888888888,115.00971869953375,5.7504859349766875,25.1084029539122,18.63477961141763
5,36.205555555555556,144.135697951217,7.2067848975608495,28.998770657994704,19.905190755883886
6,15.598611111111111,112.7131859605213,5.635659298026065,9.962951813085047,36.129237775610065
7,18.50722222222222,120.76353977621211,6.038176988810606,12.469045233411617,32.626057634734465
8,5.399444444444445,13.187291935439825,0.6593645967719912,4.740079847672454,12.211711844732834
9,15.941944444444445,70.45600113824719,3.5228000569123594,12.419144387532086,22.097681178032257
10,11.394444444444444,48.98485129987294,2.4492425649936473,8.945201879450796,21.49505907844254
11,15.41388888888889,68.68369704044503,3.434184852022251,11.97970403686664,22.279808014561368
12,50.625,211.13916864353718,10.55695843217686,40.068041567823144,20.853251224053057
13,60.763333333333335,268.4951601264197,13.424758006320985,47.33857532701235,22.09351803113882
14,11.231944444444444,37.83473700320634,1.8917368501603171,9.340207594284127,16.84246979244996
15,33.98388888888889,123.35676137929025,6.167838068964512,27.816050819924378,18.14930036150483
16,8.63111111111111,31.62309578390182,1.581154789195091,7.049956321916019,18.319249617347865
17,27.614166666666666,111.980743549228,5.599037177461399,22.015129489205265,20.27595923877744
18,26.551388888888887,103.31819830677976,5.165909915338988,21.3854789735499,19.45627001644647
19,58.893055555555556,224.66550839895686,11.233275419947843,47.65978013560771,19.074023777474345
20,42.230555555555554,173.02961757314424,8.651480878657212,33.579074676898344,20.48630609956322
21,41.020833333333336,147.54717503139233,7.377358751569616,33.64347458176372,17.984419506111813
22,4.725,28.398113170020455,1.4199056585010228,3.305094341498977,30.050913407429057
23,10.813888888888888,51.503958348930965,2.5751979174465482,8.23869097144234,23.813800418205943
24,9.530833333333334,53.19196384215437,2.6595981921077185,6.871235141225615,27.905200931444103
25,25.690277777777776,88.42680452715969,4.421340226357985,21.268937551419793,17.210169016476993
26,43.94888888888889,166.37326102111706,8.318663051055854,35.63022583783304,18.928039505360438
27,27.297777777777778,96.11451967754284,4.805725983877142,22.492051793900636,17.604824916515092
28,21.49,94.12938637682957,4.706469318841479,16.78353068115852,21.9007413626872
29,33.4925,125.8823418584746,6.29411709292373,27.19838290707627,18.792616534817437
30,48.725833333333334,205.2230724672547,10.261153623362734,38.464679709970596,21.058959737366013
31,32.065,122.70155308212055,6.135077654106028,25.92992234589397,19.133253248420484
32,32.250277777777775,122.4264346594435,6.121321732972175,26.128956044805598,18.98067909725139
33,29.62388888888889,116.73325392852814,5.836662696426407,23.787226192462484,19.702553970270863
34,14.17,52.10342832703845,2.6051714163519226,11.564828583648078,18.38511938145323
35,22.191111111111113,80.76561970210616,4.038280985105308,18.152830126005803,18.19774127075294
36,27.005277777777778,96.04636378129305,4.8023181890646525,22.202959588713124,17.782887584353624
37,61.10722222222222,256.79398034187074,12.839699017093537,48.26752320512868,21.011753685023926
38,30.205555555555556,121.60697997116627,6.080348998558313,24.12520655699724,20.12990288284893
39,8.555,38.447799093785804,1.9223899546892902,6.6326100453107095,22.470952129623498
40,21.775,80.55484194809314,4.027742097404657,17.747257902595344,18.497093443879024
41,54.135,236.8937182235678,11.84468591117839,42.29031408882161,21.879903779769815
42,22.948611111111113,94.89646062135431,4.744823031067716,18.203788080043395,20.675861419649912
43,18.67888888888889,65.05785145196847,3.252892572598424,15.425996316290465,17.414807657715674
44,9.445277777777777,33.42157632644938,1.6710788163224692,7.774198961455308,17.692214624476925
45,7.261666666666667,30.96513045811169,1.5482565229055845,5.713410143761083,21.320952805677088
46,58.51138888888889,254.80479404404448,12.740239702202224,45.771149186686664,21.773948532302832
47,39.24333333333333,134.74032396336995,6.737016198168497,32.506317135164835,17.16728836703091
48,50.87916666666667,192.67354262915038,9.63367713145752,41.24548953520915,18.934423974693345
49,39.54361111111111,138.13256511265877,6.906628255632938,32.63698285547817,17.46585114906789
50,22.736666666666668,94.811226323714,4.740561316185699,17.996105350480967,20.849851852451394
51,48.20666666666666,199.83137867418816,9.991568933709408,38.215097732957254,20.726529388140108
52,66.59555555555555,228.80386484638774,11.440193242319387,55.15536231323616,17.178613718111734
53,17.595833333333335,81.93070030449599,4.0965350152247995,13.499298318108536,23.28127879834127
54,25.0125,103.94117781078931,5.1970588905394655,19.815441109460533,20.777846638838444
55,14.139722222222222,56.77486032335233,2.8387430161676166,11.300979206054606,20.07637046579459
56,13.854444444444445,51.819670725544476,2.590983536277224,11.263460908167222,18.701461084686034
57,21.134166666666665,92.22302917644964,4.611151458822482,16.523015207844182,21.81846831980986
58,38.28194444444444,160.48880587935417,8.024440293967709,30.257504150476734,20.961422964324463
59,16.904166666666665,79.04935951576266,3.952467975788133,12.951698690878532,23.38161977296406
60,22.039444444444445,111.19502580142925,5.559751290071462,16.47969315437298,25.226367679485346
61,11.254444444444445,49.760164606749456,2.488008230337473,8.766436214106973,22.106895125912978
62,40.97388888888889,161.80579823013338,8.09028991150667,32.88359897738222,19.744989140390228
63,6.0875,26.872653681592922,1.3436326840796462,4.743867315920355,22.071994810343263
64,34.84777777777778,119.95059069799477,5.997529534899739,28.85024824287804,17.210651345246834
65,42.98138888888889,147.5006432470692,7.3750321623534605,35.606356726535424,17.158664140469362
66,9.091944444444444,36.82986721456105,1.8414933607280524,7.250451083716391,20.254120248758024
67,5.1375,31.632860919119732,1.5816430459559867,3.5558569540440135,30.786239337342806
68,23.241666666666667,68.59799814632466,3.4298999073162326,19.811766759350434,14.757547109284616
69,34.18666666666667,178.30171664685832,8.915085832342916,25.27158083432375,26.07766916636968
70,41.95388888888889,175.1791894824289,8.758959474121445,33.194929414767444,20.87758657443834
71,32.99916666666667,123.69642151714197,6.184821075857099,26.81434559080957,18.742355339853326
72,38.68472222222222,154.7935388040586,7.739676940202931,30.94504528201929,20.007063501045167
73,17.098055555555554,74.1494510771179,3.707472553855895,13.390583001699659,21.683591691519865
74,17.054444444444446,88.12996594365904,4.406498297182952,12.647946147261493,25.837829614076856
75,24.9775,130.34297293623544,6.517148646811772,18.460351353188226,26.09207745695835
76,8.263333333333334,51.81613276597298,2.590806638298649,5.672526695034684,31.3530452395964
77,44.611111111111114,162.40405564488287,8.120202782244144,36.49090832886697,18.20219801748376
78,14.783055555555556,69.31121608682872,3.465560804341436,11.31749475121412,23.442790912322987
79,12.511111111111111,60.13523543240682,3.006761771620341,9.50434933949077,24.032731744745174
80,48.21944444444444,185.28990268831595,9.264495134415798,38.954949310028645,19.213193435046303
81,33.045,146.1471164120216,7.30735582060108,25.73764417939892,22.113347921322678
82,85.62666666666667,278.3573600175122,13.91786800087561,71.70879866579105,16.254127998531153
83,26.6575,146.81325744937152,7.340662872468576,19.31683712753142,27.53695159886927
84,17.533333333333335,60.67730337543595,3.0338651687717975,14.499468164561538,17.303413510105305
85,46.07083333333333,188.6666658893919,9.433333294469595,36.637500038863735,20.475716656169872
86,17.675833333333333,50.73376710209051,2.5366883551045256,15.139144978228808,14.35116697055976
87,42.76583333333333,139.365718397457,6.96828591987285,35.797547413460485,16.29404919006103
88,18.53611111111111,59.897758721845264,2.994887936092263,15.541223175018848,16.157045661519774
89,24.888055555555557,111.05241957761771,5.552620978880886,19.335434576674672,22.3103848610681
90,9.20888888888889,44.611562339453606,2.2305781169726804,6.97831077191621,24.22201140535005
91,5.649166666666667,21.808547086917983,1.090427354345899,4.558739312320768,19.302446160423052
92,5.678333333333334,33.12685960413785,1.6563429802068925,4.021990353126441,29.169527094926195
93,12.664166666666667,51.76138255349528,2.588069127674764,10.076097538991903,20.43615814443454
94,33.03,129.07006715054885,6.453503357527443,26.57649664247256,19.53830868158475
95,20.41111111111111,92.67893898354903,4.633946949177451,15.77716416193366,22.703060719976627
96,26.789722222222224,103.85742414887821,5.19287120744391,21.596851014778313,19.38381878083228
97,8.646666666666667,36.80422258792516,1.840211129396258,6.806455537270408,21.282318381606686
98,41.949444444444445,174.07860383879148,8.703930191939573,33.245514252504876,20.748618503080735
99,17.3775,62.76509779821625,3.1382548899108125,14.23924511008919,18.059300186510214
100,5.254166666666666,21.69652508160119,1.0848262540800595,4.169340412586607,20.64697073586156
101,11.375555555555556,57.30404786999855,2.8652023934999273,8.510353162055628,25.187362318323252
102,14.028888888888888,66.81173122890527,3.3405865614452637,10.688302327443624,23.812196303664955
103,8.97,30.17088718108382,1.508544359054191,7.461455640945809,16.81766286571004
104,18.948055555555555,81.2527234830316,4.06263617415158,14.885419381403976,21.44091335514592
105,20.080277777777777,87.37539587051668,4.368769793525834,15.711507984251943,21.75652071088686
106,33.29277777777778,105.91010815664734,5.295505407832367,27.997272369945414,15.905868363339165
107,6.877222222222223,25.249432389104044,1.2624716194552021,5.61475060276702,18.357289886253845
108,26.40138888888889,108.12089970808422,5.406044985404211,20.995343903484677,20.476365876642813
109,35.00972222222222,160.01767079767393,8.000883539883697,27.008838682338528,22.853319112612613
110,43.65555555555556,140.5763501537495,7.028817507687475,36.62673804786808,16.10062549483005
111,8.667777777777777,30.904848558532382,1.545242427926619,7.122535349851159,17.82743475367206
112,23.199166666666667,106.61973954163706,5.330986977081853,17.868179689584814,22.979217545523273
113,48.24583333333333,192.25474605024638,9.612737302512318,38.63309603082101,19.924492206606413
114,39.82555555555555,170.3170858476531,8.515854292382654,31.309701263172897,21.382888885261806
115,19.6375,91.2006022308105,4.5600301115405255,15.077469888459474,23.22103175832222
116,11.49611111111111,59.10585905311549,2.9552929526557743,8.540818158455336,25.706892740445532
117,27.301944444444445,125.69845376208393,6.284922688104197,21.01702175634025,23.020055223147626
118,35.04083333333333,185.97685709264462,9.29884285463223,25.7419904787011,26.537162418984227
119,24.175555555555555,87.1536208704815,4.357681043524075,19.81787451203148,18.025153686789537
120,24.935833333333335,108.79910901075824,5.439955450537912,19.495877882795423,21.815815729189904
121,25.369166666666665,132.32120938335302,6.6160604691676514,18.753106197499015,26.07913991065658
122,19.788333333333334,90.96454195960024,4.548227097980012,15.240106235353322,22.984386918116797
123,17.1575,73.45558865987478,3.672779432993739,13.48472056700626,21.40626217685408
124,32.06916666666667,177.94726409656027,8.897363204828014,23.171803461838653,27.744291884192023
125,29.031388888888888,95.23453704825535,4.761726852412767,24.26966203647612,16.401994650125786
126,17.64666666666667,67.4832397188381,3.3741619859419054,14.272504680724763,19.120676157585407
127,34.76638888888889,118.98315620863444,5.949157810431722,28.81723107845717,17.111808273918935
128,4.099166666666667,19.58043343515392,0.979021671757696,3.120144994908971,23.88343171598364
129,29.9075,110.45790854481514,5.522895427240757,24.384604572759244,18.46659007687288
130,43.02611111111111,179.86626556345507,8.993313278172753,34.03279783293836,20.901989619624974
131,32.216944444444444,111.05657937568863,5.552828968784431,26.66411547566001,17.2357405847716
132,38.300555555555555,141.76939589946835,7.088469794973418,31.212085760582138,18.50748557600289
133,30.76972222222222,117.96695201926892,5.8983476009634455,24.871374621258774,19.169323526435985
134,42.31722222222222,169.90128585176748,8.495064292588374,33.822157929633846,20.074720991793562
135,6.3625,28.190318764281336,1.4095159382140667,4.9529840617859335,22.153492152676886
136,7.4816666666666665,33.59693053445899,1.6798465267229497,5.801820139943716,22.452838405742252
137,15.447777777777778,77.60334437249244,3.880167218624622,11.567610559153156,25.117963725542396
138,30.72388888888889,122.78350685334331,6.139175342667166,24.584713546221725,19.981765214908588
139,30.076944444444443,120.39270700448125,6.019635350224062,24.05730909422038,20.014118659370528
140,22.54361111111111,81.82645624759502,4.091322812379751,18.45228829873136,18.148480259949363
141,47.865833333333335,179.13938527257866,8.956969263628933,38.9088640697044,18.71265710815773
142,21.190833333333334,84.69328935956288,4.234664467978144,16.95616886535519,19.98347304877806
143,37.2925,120.55220464229633,6.027610232114816,31.26488976788518,16.16306290035481
144,67.13138888888889,256.01231256725305,12.800615628362653,54.33077326052624,19.068003567674317
145,26.90388888888889,87.12178623633989,4.356089311816994,22.547799577071896,16.191299814712018
146,58.01138888888889,227.75624697394022,11.387812348697011,46.62357654019188,19.63030461226926
147,1.8444444444444443,6.421127684124663,0.32105638420623317,1.523388060238211,17.406671432868066
148,37.850833333333334,156.96556231802197,7.848278115901098,30.002555217432235,20.73475647625838
149,8.300833333333333,39.56761249605224,1.9783806248026121,6.322452708530721,23.833518218684212
150,10.398333333333333,35.9221617957249,1.796108089786245,8.602225243547089,17.273038209196137
151,68.81916666666666,258.584454793821,12.92922273969105,55.88994392697561,18.7872410636926
152,17.90361111111111,109.194715495204,5.459735774760199,12.443875336350912,30.495165142253605
153,63.02916666666667,275.41827060959844,13.770913530479922,49.258253136186745,21.848477869473
154,48.88361111111111,183.181343175536,9.1590671587768,39.72454395233431,18.73647824003528
155,24.776944444444446,74.40206958205714,3.720103479102857,21.05684096534159,15.014375511250696
156,44.99361111111111,157.50747699219397,7.875373849609699,37.118237261501406,17.50331581557562
157,40.60194444444444,137.71731042714052,6.885865521357026,33.716078923087416,16.959447670736413
158,23.453611111111112,171.43489793757928,8.571744896878965,14.881866214232147,36.54765509784595
159,17.099722222222223,62.52380149119137,3.1261900745595685,13.973532147662654,18.282110281866903
160,42.2125,150.60598371107582,7.530299185553791,34.682200814446205,17.839026794323463
161,58.36611111111111,223.93429439650527,11.196714719825263,47.169396391285844,19.18358874126488
162,21.554166666666667,88.58021402333803,4.429010701166901,17.125155965499765,20.548280848251622
163,10.415277777777778,56.03912390547117,2.8019561952735588,7.613321582504219,26.90236645682041
164,29.11277777777778,105.15181690525492,5.257590845262746,23.855186932515032,18.059392633003725
165,41.805277777777775,162.23419581835418,8.11170979091771,33.69356798686007,19.403554340762234
166,38.67027777777778,133.2277653858649,6.661388269293245,32.00888950848453,17.226119521492738
167,13.615277777777777,51.257668870447716,2.5628834435223857,11.052394334255391,18.82358542625847
168,67.06555555555556,365.956719123631,18.29783595618155,48.76771959937401,27.283507613716917
169,45.477222222222224,165.76254894186326,8.288127447093164,37.189094775129064,18.224788239250046
170,44.18611111111111,148.1126539925987,7.405632699629935,36.78047841148118,16.760091606630898
171,61.805277777777775,293.7591386620385,14.687956933101924,47.11732084467585,23.764891059810125
172,8.704722222222223,38.87043446594161,1.9435217232970803,6.761200498925143,22.327211296133925
173,8.63111111111111,41.893534960772634,2.0946767480386317,6.536434363072479,24.268911859355928
174,4.051388888888889,23.172083858180496,1.1586041929090247,2.892784695979864,28.597703767380793
175,49.16694444444445,190.09256622408463,9.504628311204232,39.66231613324021,19.331338196018798
176,16.48611111111111,67.44024469663293,3.3720122348316464,13.114098876279463,20.453654667892042
177,13.538333333333334,54.40850535398079,2.7204252676990395,10.817908065634295,20.094240559145927
178,8.331666666666667,37.66195002423827,1.8830975012119135,6.448569165454753,22.601690352613485
179,5.484444444444445,19.550328354877408,0.9775164177438704,4.5069280267005745,17.823435493709145
180,33.60722222222222,140.91368277437806,7.045684138718903,26.561538083503315,20.964791710931884
181,44.99138888888889,196.2366815473594,9.81183407736797,35.17955481152092,21.80824891091795
182,41.62111111111111,106.5794761507189,5.328973807535945,36.29213730357517,12.803535670419262
183,67.17999999999999,286.22226716086004,14.311113358043002,52.86888664195699,21.30263971128759
184,36.72222222222222,132.92319584943894,6.646159792471947,30.076062429750273,18.098468421254925
185,27.799444444444443,100.53553559616785,5.026776779808392,22.772667664636053,18.082292219379095
186,34.405833333333334,84.32467892284748,4.216233946142374,30.18959938719096,12.254416003514057
187,46.76722222222222,186.86635098397701,9.34331754919885,37.42390467302337,19.978346169038062
188,53.889722222222225,246.12783456539805,12.306391728269903,41.583330493952325,22.83625006921112
189,19.049722222222222,58.90328480309316,2.945164240154658,16.104557982067565,15.46040517440728
190,24.420555555555556,84.5933214527538,4.22966607263769,20.190889482917868,17.32010585514899
191,3.7030555555555553,8.903910618611194,0.4451955309305597,3.257860024624996,12.022383252194246
192,33.23222222222222,82.47152841810768,4.123576420905384,29.108645801316836,12.408367978918875
193,20.79138888888889,69.15132822392475,3.4575664111962374,17.333822477692653,16.62980010461924
194,4.713611111111111,19.833320400485725,0.9916660200242863,3.7219450910868246,21.03835035704774
195,54.23111111111111,274.28779495989056,13.714389747994527,40.51672136311659,25.288786209627673
196,5.016944444444444,17.576614708034477,0.8788307354017239,4.13811370904272,17.517250691801152
197,14.731111111111112,80.48129108509622,4.024064554254811,10.707046556856302,27.316775522924498
198,4.301111111111111,21.15689775067232,1.0578448875336162,3.243266223577495,24.59468867941758
199,6.405555555555556,22.566760622305466,1.1283380311152733,5.277217524440283,17.614990945424907
200,25.048333333333332,90.80891373662307,4.540445686831154,20.507887646502176,18.126737721063893
201,51.68472222222222,199.4104265017493,9.970521325087464,41.71420089713476,19.29104171677364
202,35.47416666666667,127.83869180709995,6.391934590354998,29.08223207631167,18.018561649148435
203,10.859444444444444,30.67812012113719,1.5339060060568595,9.325538438387584,14.125087281436265
204,3.4130555555555557,26.80355503407874,1.340177751703937,2.0728778038516187,39.266215562254196
205,26.3225,107.49179230052859,5.374589615026429,20.94791038497357,20.418233887459127
206,16.5675,65.44533846000962,3.272266923000481,13.295233076999518,19.751120706204805
207,17.63722222222222,71.5102582020907,3.5755129101045346,14.061709312117685,20.272539887826134
208,32.09,97.6000649278553,4.880003246392765,27.20999675360724,15.207239783087456
209,19.649444444444445,68.4840817955627,3.424204089778135,16.225240354666308,17.42646770222693
210,35.8525,142.5238718421561,7.126193592107805,28.726306407892196,19.876420311297135
211,30.243333333333332,140.55091493215423,7.027545746607712,23.21578758672562,23.23667721792476
212,22.461944444444445,57.90600669603417,2.8953003348017083,19.566644109642738,12.889802759341293
213,19.808611111111112,65.9817182814602,3.29908591407301,16.5095251970381,16.654806818951965
214,18.82611111111111,73.08070390464266,3.654035195232133,15.172075915878978,19.409399921556467
215,34.6275,130.39764165904654,6.519882082952327,28.10761791704767,18.828624887596064
216,7.770277777777777,28.153593479688034,1.4076796739844017,6.362598103793376,18.11620786595591
217,8.4925,32.459522186830725,1.6229761093415362,6.8695238906584635,19.110698961925657
218,6.719722222222222,26.09083124916922,1.304541562458461,5.415180659763761,19.413623351041544
219,58.50861111111111,236.48552112499215,11.824276056249607,46.6843350548615,20.209462900759426
220,29.915277777777778,93.83265612721641,4.69163280636082,25.22364497141696,15.683066161752127
221,49.937777777777775,186.99332257746406,9.349666128873203,40.58811164890457,18.72263153254246
222,3.439166666666667,19.19421996134501,0.9597109980672505,2.4794556685994165,27.9053355386649
223,9.34,28.820872633159745,1.4410436316579873,7.898956368342013,15.428732672997722
224,55.61805555555556,233.8355545795046,11.691777728975229,43.92627782658033,21.021550667654303
225,7.899166666666667,26.5724079802686,1.32862039901343,6.570546267653237,16.819753969998057
226,30.075,106.09000021924997,5.3045000109624985,24.7704999890375,17.637572771280126
227,39.795,197.32144190945996,9.866072095472997,29.928927904527004,24.792240471096864
228,39.12083333333334,158.23395676601268,7.9116978383006344,31.209135495032704,20.223745672512003
229,17.23361111111111,84.15672150919151,4.207836075459576,13.025775035651534,24.416450204952326
230,21.079722222222223,87.35886499652996,4.367943249826498,16.711778972395727,20.721066453246788
231,11.259444444444444,69.09969178174377,3.4549845890871884,7.804459855357256,30.685213698904324
232,33.73972222222222,128.69882108285054,6.434941054142527,27.304781168079693,19.07230003780007
233,20.339444444444446,81.02365277542572,4.0511826387712855,16.28826180567316,19.917862800219368
234,12.056666666666667,43.58947219427899,2.1794736097139493,9.877193056952716,18.076916862432533
235,60.446666666666665,264.58754871638723,13.229377435819362,47.2172892308473,21.886033035986593
236,36.054722222222225,184.74833977266505,9.237416988633253,26.81730523358897,25.620546822407075
237,32.28638888888889,118.15874985710235,5.907937492855117,26.378451396033768,18.29853909394088
238,35.312777777777775,116.99416960686504,5.849708480343252,29.463069297434522,16.565415830936008
239,9.819722222222222,37.156283904405505,1.8578141952202754,7.961908027001947,18.91921332577011
240,25.898611111111112,84.93691182211464,4.246845591105732,21.65176552000538,16.39796656618291
241,47.78861111111111,187.20496717685194,9.360248358842597,38.42836275226851,19.586776307600807
242,9.902222222222223,62.131671137069176,3.106583556853459,6.795638665368764,31.372589779714016
243,11.501666666666667,87.42058999778726,4.371029499889363,7.130637166777304,38.003444427381794
244,44.96055555555556,167.403731559767,8.37018657798835,36.59036897756721,18.61673298864317
245,6.91,35.154509967356724,1.757725498367836,5.152274501632164,25.437416763644517
246,22.440555555555555,118.92102948838192,5.946051474419096,16.49450408113646,26.496899596351774
247,7.650555555555556,38.82709934063753,1.9413549670318766,5.70920058852368,25.37534631223134
248,23.526944444444446,105.69631806915334,5.284815903457667,18.24212854098678,22.462823066280503
249,14.88888888888889,51.32327055549526,2.566163527774763,12.322725361114127,17.235426679084227
250,49.966388888888886,194.4441234039903,9.722206170199515,40.24418271868937,19.457492098976676
251,47.17611111111111,178.61083730697763,8.930541865348882,38.245569245762226,18.930220518421503
252,29.432777777777776,103.636596570574,5.1818298285287,24.250947949249074,17.60564316304887
253,28.16138888888889,108.37104434443326,5.418552217221663,22.742836671667227,19.241068821572075
254,11.631944444444445,46.156742555506355,2.3078371277753176,9.324107316669128,19.84051023281467
255,40.143055555555556,154.3111146026574,7.71555573013287,32.427499825422686,19.22015059231106
256,10.671111111111111,44.31866552224951,2.2159332761124757,8.455177834998636,20.765722079354727
257,12.350833333333334,55.89107991065144,2.794553995532572,9.556279337800762,22.626440824769492
258,24.429166666666667,113.2965979268608,5.66482989634304,18.764336770323627,23.188797119603098
259,55.45944444444444,252.88729681417828,12.644364840708914,42.815079603735526,22.79929950141349
260,8.47111111111111,32.16593627269725,1.6082968136348625,6.862814297476247,18.98566542853327
261,32.108333333333334,129.55131430155123,6.477565715077562,25.630767618255774,20.174095141689786
262,16.56972222222222,58.88603972947191,2.9443019864735955,13.625420235748626,17.76916925333179
263,42.56583333333333,148.41821777357126,7.420910888678563,35.14492244465477,17.433961249073544
264,8.3675,36.353812275418576,1.8176906137709288,6.549809386229071,21.723222154418032
265,53.84166666666667,289.64001334893896,14.482000667446949,39.35966599921972,26.897385545482642
266,15.511111111111111,53.6393727981276,2.6819686399063802,12.829142471204731,17.290628767304746
267,12.52111111111111,50.78471163692451,2.5392355818462256,9.981875529264885,20.27963460521433
268,50.894444444444446,211.5393308199988,10.57696654099994,40.317477903444505,20.78216327235006
269,29.44222222222222,118.9770290513311,5.948851452566555,23.493370769655666,20.20517136127217
270,16.61,62.02256163769556,3.101128081884778,13.508871918115222,18.67024733223828
271,25.744722222222222,98.83096870122145,4.9415484350610726,20.80317378716115,19.194413489517657
272,37.54888888888889,129.38344749613708,6.469172374806854,31.079716514082037,17.228665258111405
273,7.2011111111111115,39.047718922711475,1.9523859461355737,5.2487251649755375,27.112287479123843
274,10.29888888888889,48.22111648547557,2.4110558242737783,7.887833064615111,23.41083441413745
275,22.321944444444444,83.8792464322027,4.193962321610135,18.12798212283431,18.78851697730993
276,42.39944444444444,163.092804401446,8.154640220072299,34.244804224372146,19.232894031800914
277,1.2258333333333333,3.9084831159949625,0.19542415579974812,1.0304091775335853,15.942147312012084
278,63.36333333333334,260.0254317164614,13.001271585823071,50.36206174751027,20.518604217722768
279,24.150555555555556,81.71927589364431,4.085963794682216,20.06459176087334,16.9187155354788
280,3.8294444444444444,20.63491775233301,1.0317458876166505,2.797698556827794,26.94244302495243
281,17.092222222222222,64.80696159104245,3.2403480795521227,13.8518741426701,18.95802685820003
282,5.423055555555556,18.776845572811062,0.9388422786405531,4.4842132769150025,17.312053491297398
283,22.006666666666668,108.36003249037773,5.418001624518887,16.58866504214778,24.619819560067647
284,7.4430555555555555,23.555562531873935,1.1777781265936969,6.265277428961859,15.823852419247281
285,19.090833333333332,85.9674163142356,4.29837081571178,14.792462517621551,22.51536504803412
286,35.8025,159.60715804600133,7.980357902300066,27.822142097699935,22.289945959919184
287,7.6825,39.240438394609185,1.9620219197304594,5.72047808026954,25.538846986403634
288,61.10111111111111,229.68719863870282,11.484359931935142,49.616751179175964,18.79566463374303
289,2.553611111111111,13.892727120387676,0.6946363560193838,1.8589747550917273,27.202119891980658
290,41.12638888888889,150.49716964841735,7.524858482420868,33.60153040646802,18.296910294630457
291,7.691111111111111,35.32949491923077,1.7664747459615384,5.924636365149572,22.967744457748985
